step,time_s,ncon,A_heel_n,A_mid_n,A_toe_n,U_heel_n,U_mid_n,U_toe_n,A_total_n,U_total_n,A_heel,A_mid,A_toe,U_heel,U_mid,U_toe,A_contact,U_contact
724,7.24,1,0.0,0.8112013050080878,81.89648628349248,0.0,0.0,0.0,82.70768758850056,0.0,0,0,8,0,0,0,1,0
725,7.25,1,0.0,0.8860731790000071,88.84141265220583,0.0,0.0,0.0,89.72748583120584,0.0,0,0,9,0,0,0,1,0
726,7.26,2,0.0,1.8868122129347262,100.50461839789587,0.0,0.0,0.0,102.3914306108306,0.0,0,0,10,0,0,0,1,0
727,7.2700000000000005,2,0.0,2.8577186327868107,114.15873171900162,0.0,0.0,0.0,117.01645035178844,0.0,0,0,12,0,0,0,1,0
728,7.28,2,0.0,3.7847068656029896,126.87377538422409,0.0,0.0,0.0,130.65848224982707,0.0,0,0,13,0,0,0,1,0
729,7.29,2,0.0,3.6197268760261005,135.98730502892107,0.0,0.0,0.0,139.60703190494718,0.0,0,0,14,0,0,0,1,0
730,7.3,3,0.0,2.7328852102213617,145.18652445845692,387.84662924561036,81.353151803184,0.0,147.91940966867827,469.19978104879436,0,0,15,40,8,0,1,1
731,7.3100000000000005,4,0.0,1.6833477679829767,155.1167029864597,347.9659058052606,73.80053305117754,0.0,156.80005075444268,421.7664388564381,0,0,16,36,8,0,1,1
732,7.32,2,0.0,0.9198054215876142,156.9727873443226,305.87239249230345,65.13341563473159,0.0,157.89259276591022,371.00580812703504,0,0,16,31,7,0,1,1
733,7.33,2,0.0,1.0001763942391446,163.5618368114026,286.12200630181553,61.006286680202685,0.0,164.56201320564173,347.1282929820182,0,0,17,29,6,0,1,1
734,7.34,2,0.0,1.0669482432222377,164.90282284307034,291.8722141837637,62.26092199786386,0.0,165.96977108629258,354.13313618162755,0,0,17,30,6,0,1,1
735,7.3500000000000005,2,0.0,1.145953842668827,164.90588956529083,387.1383213409296,101.99812553893248,0.0,166.05184340795967,489.1364468798621,0,0,17,40,10,0,1,1
736,7.36,2,0.0,1.324275141973653,173.58446335385696,385.3604018495981,101.44702938667356,0.0,174.90873849583062,486.80743123627167,0,0,18,39,10,0,1,1
737,7.37,2,0.0,1.0306955398591902,184.02502393732843,375.4545304312313,98.72124374014996,0.0,185.0557194771876,474.17577417138125,0,0,19,38,10,0,1,1
738,7.38,2,0.0,1.295678123162166,198.70366541811012,371.87354631147895,97.67782472074191,0.0,199.99934354127228,469.55137103222086,0,0,20,38,10,0,1,1
739,7.390000000000001,2,0.0,1.6078940475619323,205.13074530034078,381.25947535217654,100.0734640254837,0.0,206.7386393479027,481.33293937766024,0,0,21,39,10,0,1,1
740,7.4,2,0.0,1.796020963969227,191.71326298178428,411.73760065741305,111.54379106002564,0.0,193.5092839457535,523.2813917174387,0,0,20,42,11,0,1,1
741,7.41,4,0.0,1.6437009237771552,162.76458731399407,447.26486762714114,121.08014889577997,0.0,164.40828823777122,568.3450165229211,0,0,17,46,12,0,1,1
742,7.42,5,0.0,1.1051968349928014,100.75784260040282,591.7792738431571,193.04797722052342,80.54344556391379,101.86303943539562,865.3706966275943,0,0,10,61,20,8,1,1
743,7.43,5,0.0,0.7534906441230004,68.22456810148425,597.499915707852,191.05684455136927,72.25181920747653,68.97805874560726,860.8085794666978,0,0,7,61,20,7,1,1
744,7.44,5,0.0,0.3063306172216856,30.572841127690154,591.5036113504232,189.91775650554348,73.62557044895544,30.87917174491184,855.0469383049222,0,0,3,61,19,8,1,1
745,7.45,5,0.0,0.019193168892865948,2.1724458595889367,554.5104163115947,179.06946528209227,71.71918430647685,2.1916390284818026,805.2990659001637,0,0,0,57,18,7,0,1
746,7.46,6,0.0,0.10255941100114838,14.131429354196591,509.834874332974,160.06215330838955,82.02713582071564,14.23398876519774,751.9241634620793,0,0,1,52,16,8,0,1
747,7.47,7,0.0,0.3249255449099257,55.49606041285387,439.31089478814994,137.79457509713833,82.69593379229227,55.820985957763796,659.8014036775805,0,0,6,45,14,8,1,1
748,7.48,7,0.0,0.4791312560950591,98.88004959761096,366.96356190494373,114.2860481199953,80.84003593169656,99.35918085370602,562.0896459566356,0,0,10,38,12,8,1,1
749,7.49,7,0.0,0.5283374575483519,134.35679784725647,297.0005268508593,90.64284156451237,74.34606208419264,134.88513530480483,461.98943049956426,0,0,14,30,9,8,1,1
750,7.5,7,0.0,0.5961399770622751,181.53184290813627,233.00438461347414,71.60004047284791,65.1868498140947,182.12798288519855,369.79127490041674,0,0,19,24,7,7,1,1
751,7.51,5,0.0,0.6216707604393543,219.52811916847463,172.90698646528233,53.8943629556378,52.79098328184746,220.14978992891398,279.5923327027676,0,0,22,18,6,5,1,1
752,7.5200000000000005,1,0.0,0.0,0.0,153.11053551544111,41.13074165435872,0.0,0.0,194.24127716979984,0,0,0,16,4,0,0,1
753,7.53,1,0.0,0.0,0.0,144.24802054146897,38.729859717066226,0.0,0.0,182.9778802585352,0,0,0,15,4,0,0,1
754,7.54,1,0.0,0.0,0.0,146.50586221520263,39.318084527808374,0.0,0.0,185.823946743011,0,0,0,15,4,0,0,1
755,7.55,2,0.0,0.9812670922390134,359.47587663361145,154.7441844669478,41.51220972971624,0.0,360.4571437258505,196.25639419666402,0,0,37,16,4,0,1,1
756,7.5600000000000005,2,0.0,1.1978804650119337,416.1620814141179,164.9362492565841,44.232050286808835,0.0,417.3599618791298,209.16829954339292,0,0,43,17,5,0,1,1
757,7.57,3,0.0,1.5239207468372298,486.4847051638535,0.0,0.0,0.0,488.00862591069074,0.0,0,0,50,0,0,0,1,0
758,7.58,3,0.0,1.8462782044884216,550.1278920690713,0.0,0.0,0.0,551.9741702735597,0.0,0,0,56,0,0,0,1,0
759,7.59,3,0.0,2.171724058735184,615.1600283288826,0.0,0.0,0.0,617.3317523876178,0.0,0,0,63,0,0,0,1,0
760,7.6000000000000005,3,0.0,2.488961880074459,679.0573891645843,0.0,0.0,0.0,681.5463510446588,0.0,0,0,70,0,0,0,1,0
761,7.61,1,0.0,2.829215727310485,679.284331146985,0.0,0.0,0.0,682.1135468742955,0.0,0,0,70,0,0,0,1,0
762,7.62,1,0.0,2.989591122924994,709.8013739904404,0.0,0.0,0.0,712.7909651133655,0.0,0,0,73,0,0,0,1,0
763,7.63,1,0.0,3.109791450975709,739.5876177142537,0.0,0.0,0.0,742.6974091652295,0.0,0,0,76,0,0,0,1,0
764,7.640000000000001,1,0.0,3.230073259447266,773.800450683303,0.0,0.0,0.0,777.0305239427503,0.0,0,0,79,0,0,0,1,0
765,7.65,1,0.0,3.1868394887462235,781.5474786448011,0.0,0.0,0.0,784.7343181335474,0.0,0,0,80,0,0,0,1,0
766,7.66,1,0.0,4.785022295993932,792.2890430722173,0.0,0.0,0.0,797.0740653682112,0.0,0,0,81,0,0,0,1,0
767,7.67,1,0.0,4.3683686676578395,755.5725008711149,0.0,0.0,0.0,759.9408695387727,0.0,0,0,77,0,0,0,1,0
768,7.68,1,0.0,3.808479118392089,696.6897608170108,0.0,0.0,0.0,700.4982399354029,0.0,0,0,71,0,0,0,1,0
769,7.69,1,0.0,3.2149403234524048,623.9473997236014,0.0,0.0,0.0,627.1623400470538,0.0,0,0,64,0,0,0,1,0
770,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
771,7.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
772,7.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
773,7.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
774,7.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
775,7.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
776,7.76,1,0.0,0.0,0.0,0.0,1.02459630125405,106.03358728080019,0.0,107.05818358205424,0,0,0,0,0,11,0,1
777,7.7700000000000005,1,0.0,0.0,0.0,0.0,0.782867299164331,80.86018358494151,0.0,81.64305088410585,0,0,0,0,0,8,0,1
778,7.78,1,0.0,0.0,0.0,0.0,0.5886552238236322,60.72555109204205,0.0,61.31420631586568,0,0,0,0,0,6,0,1
779,7.79,1,0.0,0.0,0.0,0.0,0.4826189783623909,49.68868530757195,0.0,50.17130428593434,0,0,0,0,0,5,0,1
780,7.8,1,0.0,0.0,0.0,0.0,0.5106712655794288,52.48442898829958,0.0,52.995100253879,0,0,0,0,0,5,0,1
781,7.8100000000000005,1,0.0,0.0,0.0,0.0,0.5534822595864896,56.768323075778326,0.0,57.321805335364814,0,0,0,0,0,6,0,1
782,7.82,1,0.0,0.0,0.0,0.0,0.5884120541372073,60.176073067691874,0.0,60.76448512182908,0,0,0,0,0,6,0,1
783,7.83,1,0.0,0.0,0.0,0.0,0.634929269765699,64.65166987452571,0.0,65.2865991442914,0,0,0,0,0,7,0,1
784,7.84,1,0.0,0.0,0.0,0.0,0.7554378373159727,76.47917597976756,0.0,77.23461381708353,0,0,0,0,0,8,0,1
785,7.8500000000000005,1,0.0,0.0,0.0,0.0,0.8665496973938408,87.00923503124731,0.0,87.87578472864115,0,0,0,0,0,9,0,1
786,7.86,2,0.0,0.0,0.0,0.0,2.8265481867102125,93.81500067308846,0.0,96.64154885979868,0,0,0,0,0,10,0,1
787,7.87,2,0.0,0.0,0.0,0.0,2.787462529540873,94.61806996845687,0.0,97.40553249799774,0,0,0,0,0,10,0,1
788,7.88,3,588.1897124828386,124.30948888063531,0.0,0.0,1.8672753203727508,95.0354254613898,712.4992013634738,96.90270078176256,60,13,0,0,0,10,1,1
789,7.890000000000001,3,539.9616051465691,115.32442890220577,0.0,0.0,1.0574435215414766,100.2031126518751,655.2860340487749,101.26055617341657,55,12,0,0,0,10,1,1
790,7.9,3,472.9743515901494,101.48826340089984,0.0,0.0,1.1790531726867597,109.1386049615866,574.4626149910492,110.31765813427336,48,10,0,0,0,11,1,1
791,7.91,2,402.06866709604,86.25660952071526,0.0,0.0,0.67779179309492,116.05480554010708,488.3252766167552,116.73259733320201,41,9,0,0,0,12,1,1
792,7.92,2,437.0078190125561,115.55919034125097,0.0,0.0,0.7838404143422971,128.14704594111967,552.5670093538071,128.93088635546198,45,12,0,0,0,13,1,1
793,7.930000000000001,2,389.5158258561352,102.82338198307194,0.0,0.0,0.8944645273843234,137.4502049792334,492.3392078392072,138.34466950661772,40,11,0,0,0,14,1,1
794,7.94,2,360.61632415782503,95.07940983480509,0.0,0.0,1.0417423253829896,146.48785365839925,455.69573399263015,147.52959598378223,37,10,0,0,0,15,1,1
795,7.95,2,341.6128378004257,90.00149642965357,0.0,0.0,1.2400025821843805,155.15163176668133,431.6143342300793,156.39163434886572,35,9,0,0,0,16,1,1
796,7.96,2,319.9090572267627,84.1819325165753,0.0,0.0,1.0532010872409718,171.09298547053416,404.090989743338,172.14618655777514,33,9,0,0,0,18,1,1
797,7.97,2,294.30703660246024,77.31620593324446,0.0,0.0,1.5850042132736086,211.00464671928867,371.6232425357047,212.58965093256228,30,8,0,0,0,22,1,1
798,7.98,3,315.14985229094214,107.84849166735319,61.464132010371245,0.0,2.389375257534693,259.80796309641926,484.4624759686666,262.19733835395397,32,11,6,0,0,27,1,1
799,7.99,5,283.6547407781434,102.22496566696867,68.14334587644471,0.0,3.5861284016129966,342.3160881266319,454.02305232155675,345.9022165282449,29,10,7,0,0,35,1,1
800,8.0,5,257.81459110877904,99.18333128695085,77.35970923700393,0.0,4.8331511662655675,401.3894222491972,434.35763163273384,406.22257341546276,26,10,8,0,0,41,1,1
801,8.01,6,239.90468313655495,89.19999580178511,95.0396478365059,0.0,5.787866454971574,450.1339816519701,424.1443267748459,455.92184810694164,25,9,10,0,1,46,1,1
802,8.02,6,211.271483740554,77.84311221551104,100.08218049830917,0.0,6.034535338635552,477.51774777029834,389.19677645437423,483.5522831089339,22,8,10,0,1,49,1,1
803,8.03,7,195.2920594888761,69.53005081410112,95.41206695707564,0.0,5.1808201908012474,457.1441969860276,360.23417726005283,462.32501717682885,20,7,10,0,1,47,1,1
804,8.040000000000001,7,182.16171383811934,64.99267868398111,90.67926131400635,0.0,4.179245485407572,430.65710068395845,337.8336538361068,434.83634616936604,19,7,9,0,0,44,1,1
805,8.05,7,159.47476488680294,57.641447632304214,85.28326095905051,0.0,3.34836664083715,403.4278257529536,302.3994734781577,406.7761923937907,16,6,9,0,0,41,1,1
806,8.06,7,157.49425607300142,54.65662330726075,82.79840698270912,0.0,2.6673688737382406,384.5875493968666,294.9492863629713,387.2549182706049,16,6,8,0,0,39,1,1
807,8.07,7,146.06655464323333,50.03777844736338,78.35760343349179,0.0,2.2115862917118188,382.4247576463827,274.4619365240885,384.6363439380945,15,5,8,0,0,39,1,1
808,8.08,7,118.23777945925008,40.968873756086715,71.97984584678665,0.0,1.9657126779222065,399.49867437494987,231.18649906212343,401.4643870528721,12,4,7,0,0,41,1,1
809,8.09,7,110.90862489251924,38.37583923859785,71.95938487546533,0.0,1.862832321732135,433.5724128209489,221.24384900658242,435.435245142681,11,4,7,0,0,44,1,1
810,8.1,7,113.99491864517353,40.57911437015124,74.66577125850537,0.0,1.8595213837969466,479.376951032418,229.23980427383015,481.23647241621495,12,4,8,0,0,49,1,1
811,8.11,7,120.31903864758024,43.12021489581261,77.0288924709875,0.0,1.9262521898544087,529.6746867049935,240.46814601438035,531.6009388948479,12,4,8,0,0,54,1,1
812,8.120000000000001,7,127.68192208440294,47.942561497853745,77.98698180904243,0.0,2.0581331855016827,583.1602804701373,253.61146539129913,585.218413655639,13,5,8,0,0,60,1,1
813,8.13,6,137.41290771949832,53.470192948352846,79.09090422600448,0.0,2.2692814410179953,642.9645446204186,269.97400489385564,645.2338260614366,14,5,8,0,0,66,1,1
814,8.14,5,144.92202603035733,66.6977969137908,68.08743103762237,0.0,2.5666762274345336,707.4331998523181,279.70725398177046,709.9998760797527,15,7,7,0,0,72,1,1
815,8.15,4,154.62407258537925,41.482092123411086,0.0,0.0,2.870754580060078,761.0877464459494,196.10616470879035,763.9585010260095,16,4,0,0,0,78,1,1
816,8.16,4,144.90766101710466,38.868587455730314,0.0,0.0,3.0783992237128133,786.6169535399881,183.77624847283496,789.695352763701,15,4,0,0,0,81,1,1
817,8.17,4,115.65732114843777,31.018268604282166,0.0,0.0,3.15717362339835,787.9214001125755,146.67558975271993,791.0785737359738,12,3,0,0,0,81,1,1
818,8.18,3,0.0,0.0,0.0,0.0,3.1577472305717897,781.2615573536905,0.0,784.4193045842622,0,0,0,0,0,80,0,1
819,8.19,1,0.0,0.0,0.0,0.0,3.0626027762539954,706.5404144393776,0.0,709.6030172156317,0,0,0,0,0,72,0,1
820,8.2,1,0.0,0.0,0.0,0.0,2.986007734483301,714.339844432981,0.0,717.3258521674643,0,0,0,0,0,73,0,1
821,8.21,1,0.0,0.0,0.0,0.0,2.747922795327629,691.8386864133328,0.0,694.5866092086604,0,0,0,0,0,71,0,1
822,8.22,1,0.0,0.0,0.0,0.0,2.3893628363735,640.0057403372999,0.0,642.3951031736734,0,0,0,0,0,66,0,1
823,8.23,1,0.0,0.0,0.0,0.0,3.233322225196646,600.1750068661379,0.0,603.4083290913345,0,0,0,0,0,61,0,1
824,8.24,1,0.0,0.0,0.0,0.0,2.683080886539065,524.7366847703041,0.0,527.4197656568432,0,0,0,0,0,54,0,1
825,8.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
826,8.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
827,8.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
828,8.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
829,8.290000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
830,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
831,8.31,1,0.0,0.4523993960561516,45.16499828036121,0.0,0.0,0.0,45.61739767641736,0.0,0,0,5,0,0,0,1,0
832,8.32,1,0.0,0.39699824783673865,39.56766490634562,0.0,0.0,0.0,39.96466315418236,0.0,0,0,4,0,0,0,1,0
833,8.33,1,0.0,0.33193179451583954,33.02689581795328,0.0,0.0,0.0,33.35882761246912,0.0,0,0,3,0,0,0,1,0
834,8.34,2,0.0,0.5183889149991949,43.967240994507335,0.0,0.0,0.0,44.48562990950653,0.0,0,0,5,0,0,0,1,0
835,8.35,2,0.0,1.0219478650934262,61.594981804329436,0.0,0.0,0.0,62.61692966942286,0.0,0,0,6,0,0,0,1,0
836,8.36,2,0.0,1.5151217270212474,77.27473883678978,0.0,0.0,0.0,78.78986056381103,0.0,0,0,8,0,0,0,1,0
837,8.370000000000001,1,0.0,0.8038485812261249,82.03525127161502,0.0,0.0,0.0,82.83909985284114,0.0,0,0,8,0,0,0,1,0
838,8.38,1,0.0,0.8670339944733586,88.0134792309128,0.0,0.0,0.0,88.88051322538615,0.0,0,0,9,0,0,0,1,0
839,8.39,1,0.0,0.9162650622832922,92.39663637305338,0.0,0.0,0.0,93.31290143533667,0.0,0,0,9,0,0,0,1,0
840,8.4,1,0.0,0.9630492979336447,96.34198210496618,0.0,0.0,0.0,97.30503140289983,0.0,0,0,10,0,0,0,1,0
841,8.41,2,0.0,2.0278782228266197,102.50159341080565,0.0,0.0,0.0,104.52947163363227,0.0,0,0,10,0,0,0,1,0
842,8.42,2,0.0,2.253869839425981,109.74036727231262,0.0,0.0,0.0,111.99423711173861,0.0,0,0,11,0,0,0,1,0
843,8.43,2,0.0,2.2887242809948956,119.66758952459533,0.0,0.0,0.0,121.95631380559023,0.0,0,0,12,0,0,0,1,0
844,8.44,2,0.0,2.2319477356731916,133.71331237818308,0.0,0.0,0.0,135.94526011385628,0.0,0,0,14,0,0,0,1,0
845,8.45,4,0.0,2.2477378676928215,151.8935474575797,397.1588819789211,83.827291169661,0.0,154.14128532527252,480.9861731485821,0,0,16,41,9,0,1,1
846,8.46,4,0.0,2.7967534358538555,175.917283678861,334.7913100474987,71.30244356329123,0.0,178.71403711471484,406.0937536107899,0,0,18,34,7,0,1,1
847,8.47,2,0.0,1.143786741379898,190.01631024374555,290.92882040607907,62.12115369235127,0.0,191.16009698512545,353.0499740984303,0,0,19,30,6,0,1,1
848,8.48,2,0.0,1.3061472087691373,206.49626289061106,264.14705354436944,56.40315748065464,0.0,207.8024100993802,320.55021102502405,0,0,21,27,6,0,1,1
849,8.49,2,0.0,1.407958021322388,208.76615614693816,247.848702308776,52.878663766829,0.0,210.17411416826056,300.727366075605,0,0,21,25,5,0,1,1
850,8.5,2,0.0,1.4847871922568288,202.98992871204558,351.59308741581646,92.56592337447034,0.0,204.4747159043024,444.1590107902868,0,0,21,36,9,0,1,1
851,8.51,2,0.0,1.658205796000629,203.8113439425703,363.9547552277317,95.6988118407457,0.0,205.46954973857092,459.6535670684774,0,0,21,37,10,0,1,1
852,8.52,2,0.0,1.290077759145149,211.0689872720537,368.43276161080473,96.7549782022266,0.0,212.35906503119887,465.1877398130313,0,0,22,38,10,0,1,1
853,8.53,2,0.0,1.6363385216968296,225.47623567731986,385.0658047497501,104.3407469142655,0.0,227.1125741990167,489.4065516640156,0,0,23,39,11,0,1,1
854,8.540000000000001,3,0.0,2.1050663717852673,236.5886691975402,610.4961535117727,223.92709631214782,142.74154986565063,238.69373556932547,977.1647996895712,0,0,24,63,23,15,1,1
855,8.55,5,0.0,2.4776695415665757,245.9752313036683,621.3174074369452,221.46490631326296,129.56001274681822,248.45290084523486,972.3423264970264,0,0,25,64,23,13,1,1
856,8.56,5,0.0,2.42372483162942,208.2621160879772,633.120180877607,219.40344485898342,116.8595983716394,210.68584091960662,969.3832241082299,0,0,21,65,22,12,1,1
857,8.57,5,0.0,1.755560046823698,142.43207963385058,643.2066817086086,218.16851018351457,107.40851010012818,144.18763968067427,968.7837019922514,0,0,15,66,22,11,1,1
858,8.58,6,0.0,0.8800957391217253,74.15250518089451,666.4937147315584,201.2075584069431,117.51572015372251,75.03260092001624,985.2169932922241,0,0,8,68,21,12,1,1
859,8.59,7,0.0,0.24418928901758472,23.19579898960891,653.3993938099336,192.84863328469729,117.27916465602715,23.439988278626494,963.527191750658,0,0,2,67,20,12,1,1
860,8.6,7,0.0,0.2993235754102523,33.57879723555052,606.926911214561,184.89231959797934,115.71952872069348,33.87812081096077,907.5387595332338,0,0,3,62,19,12,1,1
861,8.61,8,0.0,0.5300683975983994,73.05813158852276,543.7887371832991,168.33102309917518,115.46152625539901,73.58819998612115,827.5812865378733,0,0,7,56,17,12,1,1
862,8.620000000000001,8,0.0,0.6863203034534118,116.86915571067205,462.8688024065159,145.89999496927297,109.59104673162082,117.55547601412546,718.3598441074097,0,0,12,47,15,11,1,1
863,8.63,8,0.0,0.8515649474180568,175.90545221178675,378.71038878146567,121.83191867520445,100.10761826506695,176.75701715920482,600.6499257217371,0,0,18,39,12,10,1,1
864,8.64,8,0.0,0.9737657587762846,241.0943895763033,305.5105041240066,98.06885350825482,92.96130120971279,242.0681553350796,496.5406588419743,0,0,25,31,10,10,1,1
865,8.65,8,0.0,1.0877123544961436,305.11937612142594,249.92485921781633,79.57829359261318,86.56048900883525,306.2070884759221,416.0636418192648,0,0,31,26,8,9,1,1
866,8.66,7,0.0,1.1837641243368366,357.0068476558414,217.90449761759893,69.70931227041655,80.05212215628511,358.19061178017824,367.6659320443006,0,0,37,22,7,8,1,1
867,8.67,7,0.0,1.2798040155255037,396.59304655344664,207.58646956188832,65.46426989047629,72.60444920989286,397.8728505689721,345.6551886622575,0,0,41,21,7,7,1,1
868,8.68,7,0.0,1.3924715184849294,430.30987773369077,212.78489456268824,65.16535345977807,66.6143214553525,431.7023492521757,344.56456947781885,0,0,44,22,7,7,1,1
869,8.69,7,0.0,1.5379362202025415,466.20094860152926,196.54660710840028,63.21710352544168,54.19819596242667,467.7388848217318,313.96190659626865,0,0,48,20,6,6,1,1
870,8.700000000000001,4,0.0,1.7259333624308413,510.3175701888397,187.7689494161918,50.413992107668214,0.0,512.0435035512705,238.18294152386,0,0,52,19,5,0,1,1
871,8.71,4,0.0,1.9604915970181997,563.6042962373934,184.87009864914165,49.613314770251044,0.0,565.5647878344116,234.4834134193927,0,0,58,19,5,0,1,1
872,8.72,4,0.0,2.2316015080634406,622.1738906344042,197.09319423403886,52.87462923605536,0.0,624.4054921424677,249.96782347009423,0,0,64,20,5,0,1,1
873,8.73,4,0.0,2.5087489850350906,678.2673396677785,200.36703433170413,53.73933418826641,0.0,680.7760886528137,254.10636851997054,0,0,69,21,6,0,1,1
874,8.74,2,0.0,2.8324494349130913,677.3081758579787,164.6095152391335,44.13978263963754,0.0,680.1406252928917,208.74929787877102,0,0,69,17,5,0,1,1
875,8.75,1,0.0,3.0139877619218747,710.5242078268896,0.0,0.0,0.0,713.5381955888114,0.0,0,0,73,0,0,0,1,0
876,8.76,1,0.0,3.201993897974198,749.9642319628806,0.0,0.0,0.0,753.1662258608548,0.0,0,0,77,0,0,0,1,0
877,8.77,1,0.0,3.359437946430757,793.7320856550605,0.0,0.0,0.0,797.0915236014912,0.0,0,0,81,0,0,0,1,0
878,8.78,1,0.0,3.285681965070433,800.1676453029488,0.0,0.0,0.0,803.4533272680193,0.0,0,0,82,0,0,0,1,0
879,8.790000000000001,1,0.0,4.844041547773742,802.0024407126506,0.0,0.0,0.0,806.8464822604243,0.0,0,0,82,0,0,0,1,0
880,8.8,1,0.0,4.242560725171128,744.311191011484,0.0,0.0,0.0,748.553751736655,0.0,0,0,76,0,0,0,1,0
881,8.81,1,0.0,3.562221665259569,667.2904920919285,0.0,0.0,0.0,670.8527137571881,0.0,0,0,68,0,0,0,1,0
882,8.82,1,0.0,5.3890203903114795,562.0658794363045,0.0,0.0,0.0,567.4548998266159,0.0,0,1,58,0,0,0,1,0
883,8.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
884,8.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
885,8.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
886,8.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
887,8.870000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
888,8.88,2,0.0,0.0,0.0,217.98639968149243,59.704058997674515,126.98691158115338,0.0,404.67737026032034,0,0,0,22,6,13,0,1
889,8.89,2,0.0,0.0,0.0,194.12781442803862,53.121119612554125,107.29262334408892,0.0,354.5415573846817,0,0,0,20,5,11,0,1
890,8.9,2,0.0,0.0,0.0,124.32323099461792,34.14329676284894,81.01371499914285,0.0,239.4802427566097,0,0,0,13,3,8,0,1
891,8.91,2,0.0,0.0,0.0,81.04029507659826,22.3432748412598,61.42934438664891,0.0,164.81291430450696,0,0,0,8,2,6,0,1
892,8.92,2,0.0,0.0,0.0,78.82528356426849,21.71841378000239,57.97554226963929,0.0,158.51923961391017,0,0,0,8,2,6,0,1
893,8.93,1,0.0,0.0,0.0,0.0,0.5189612281495406,52.9301789434455,0.0,53.44914017159504,0,0,0,0,0,5,0,1
894,8.94,1,0.0,0.0,0.0,0.0,0.546767819349196,55.641095459134625,0.0,56.187863278483825,0,0,0,0,0,6,0,1
895,8.950000000000001,1,0.0,0.0,0.0,0.0,0.5784203775617169,58.688363058876085,0.0,59.266783436437805,0,0,0,0,0,6,0,1
896,8.96,2,0.0,0.0,0.0,0.0,2.4883064980958727,64.22308133750154,0.0,66.7113878355974,0,0,0,0,0,7,0,1
897,8.97,2,0.0,0.0,0.0,0.0,2.8687052061497944,67.44445648844774,0.0,70.31316169459754,0,0,0,0,0,7,0,1
898,8.98,2,0.0,0.0,0.0,0.0,1.9224627614048462,68.56143369983559,0.0,70.48389646124043,0,0,0,0,0,7,0,1
899,8.99,3,711.6996955643233,151.032436759761,0.0,0.0,0.7180994905606152,70.43994623673504,862.7321323240843,71.15804572729566,73,15,0,0,0,7,1,1
900,9.0,4,674.9263426587108,145.3284951860573,0.0,0.0,0.753471302411439,72.63933414134347,820.2548378447682,73.39280544375491,69,15,0,0,0,7,1,1
901,9.01,4,597.1144334506535,129.03052684238105,0.0,0.0,0.761997302343667,71.76230909471117,726.1449602930345,72.52430639705484,61,13,0,0,0,7,1,1
902,9.02,4,512.7614621160249,110.49996088095264,0.0,0.0,0.7874316232730582,71.97199316130967,623.2614229969774,72.75942478458273,53,11,0,0,0,7,1,1
903,9.03,4,550.4639534371709,145.95772136787883,0.0,0.0,0.8063823555000995,70.99851598342421,696.4216748050496,71.80489833892432,56,15,0,0,0,7,1,1
904,9.040000000000001,2,490.85056898021446,129.81096778554547,0.0,0.0,0.4856322953928536,77.20906739267119,620.6615367657599,77.69469968806403,50,13,0,0,0,8,1,1
905,9.05,2,439.4311488217209,115.99309392207721,0.0,0.0,0.6357601092366049,93.8510425816594,555.4242427437981,94.486802690896,45,12,0,0,0,10,1,1
906,9.06,3,559.6934031931206,206.74006513125306,144.37596679928558,0.0,0.8767241203789793,116.61529557965414,910.8094351236593,117.49201970003313,57,21,15,0,0,12,1,1
907,9.07,3,461.37597681013347,167.16037528898264,111.44692767820537,0.0,0.7908963494661189,140.63756265696352,739.9832797773215,141.42845900642965,47,17,11,0,0,14,1,1
